184,N201,-12283.40601809281
185,N201,-12283.40601809281
186,N336,-12283.40601809281
187,N260,-12283.40601809281
188,N231,-12283.40601809281
189,N323,-12283.40601809281
190,N222,-12283.40601809281
191,N204,-12283.40601809281
192,N330,-12283.40601809281
193,N194,-12283.40601809281
194,N302,-12283.40601809281
195,N307,-12283.40601809281
196,N282,-12283.40601809281
197,N312,-12283.40601809281
198,N314,-12283.40601809281
199,N353,-12283.40601809281
200,N262,-12283.40601809281
201,N341,-12283.40601809281
202,N265,-12283.40601809281
203,N208,-12283.40601809281
204,N252,-12283.40601809281
205,N366,-12283.40601809281
206,N287,-12283.40601809281
207,N323,-12283.40601809281
208,N363,-12283.40601809281
209,N279,-12283.40601809281
210,N265,-12283.40601809281
211,N199,-12283.40601809281
212,N295,-12283.40601809281
213,N347,-12283.40601809281
214,N246,-12283.40601809281
215,N287,-12283.40601809281
216,N263,-12283.40601809281
217,N263,-12283.40601809281
218,N192,-12283.40601809281
219,N328,-12283.40601809281
220,N219,-12283.40601809281
221,N195,-12283.40601809281
222,N236,-12283.40601809281
223,N281,-12283.40601809281
224,N223,-12283.40601809281
225,N246,-12283.40601809281
226,N244,-12283.40601809281
227,N220,-12283.40601809281
228,N312,-12283.40601809281
229,N194,-12283.40601809281
230,N204,-12283.40601809281
231,N379,-12283.40601809281
232,N303,-12283.40601809281
233,N327,-12283.40601809281
234,N272,-12283.40601809281
235,N226,-12283.40601809281
236,N339,-12283.40601809281
237,N319,-12283.40601809281
238,N348,-12283.40601809281
239,N246,-12283.40601809281
240,N352,-12283.40601809281
241,N308,-12283.40601809281
242,N324,-12283.40601809281
243,N373,-12283.40601809281
244,N239,-12283.40601809281
245,N350,-12283.40601809281
246,N272,-12283.40601809281
247,N251,-12283.40601809281
248,N344,-12283.40601809281
249,N283,-12283.40601809281
250,N361,-12283.40601809281
251,N282,-12283.40601809281
252,N259,-12283.40601809281
253,N311,-12283.40601809281
254,N262,-12283.40601809281
255,N270,-12283.40601809281
256,N281,-12283.40601809281
257,N251,-12283.40601809281
258,N267,-12283.40601809281
259,N249,-12283.40601809281
260,N307,-12283.40601809281
261,N225,-12283.40601809281
262,N292,-12283.40601809281
263,N378,-12283.40601809281
264,N228,-12283.40601809281
265,N306,-12283.40601809281
266,N348,-12283.40601809281
267,N248,-12283.40601809281
268,N200,-12283.40601809281
269,N342,-12283.40601809281
270,N240,-12283.40601809281
271,N352,-12283.40601809281
272,N347,-12283.40601809281
